a547e340-5e6a-1fd1-a7e5-bd5bc590d70d,-500.0,Sargyt,,2024-05-16 14:06:52.958501,2024-05-16 14:06:52.958501
3c121f10-8d2e-1fb8-82ff-05c742b486c7,500.0,Algy,,2024-05-11 14:00:49.604038,2024-05-08 12:04:27.255515,713a2c10-01ff-1fc2-9bbf-bf5e3294f43a,Transaction,income,58459,4282279424,2024-05-11 14:00:38.921277,2024-05-11 14:00:38.921277
272028e0-8cac-1fb8-82ff-05c742b486c7,-25.0,Nahar,,2024-05-08 12:03:31.387009,2024-05-08 12:03:31.387009,a0ed5970-7050-1f88-a514-01494298e55b,Nahar,expense,57946,4289572686,2024-04-25 17:05:17.817019,2024-04-22 19:53:33.549989
77045570-8c5c-1fb8-82ff-05c742b486c7,-50.0,Taksi,,2024-05-08 12:03:17.395031,2024-05-08 12:02:57.168704,4247ddc0-6fd1-1f88-a514-01494298e55b,Transport,expense,57728,4280992511,2024-04-24 17:44:42.763317,2024-04-22 19:52:38.849084
bab0a750-4981-1f91-974c-53c976491ab5,-20.0,Günortan nahar,,2024-04-25 17:04:34.044549,2024-04-25 17:04:34.044549,a0ed5970-7050-1f88-a514-01494298e55b,Nahar,expense,57946,4289572686,2024-04-25 17:05:17.817019,2024-04-22 19:53:33.549989
c0ab1170-5bd8-1f8e-badc-2d1de34b5641,2500.0,Awans,,2024-05-11 14:02:25.796062,2024-04-24 18:10:48.040158,39ff6eb0-02ed-1fc2-9bbf-bf5e3294f43a,Aýlyk,income,58474,4278231640,2024-05-11 14:02:21.045416,2024-05-11 14:02:21.045416
