88dc04a0-6f3b-1f88-84f0-f978df2003db,Work,expense,57622,4283848807,2024-04-23 17:45:41.362922,2024-04-22 19:51:34.542806
4247ddc0-6fd1-1f88-a514-01494298e55b,Transport,expense,57728,4280992511,2024-04-24 17:44:42.763317,2024-04-22 19:52:38.849084
a0ed5970-7050-1f88-a514-01494298e55b,Nahar,expense,57946,4289572686,2024-04-25 17:05:17.817019,2024-04-22 19:53:33.549989
54a389e0-1af4-1f94-8698-116e48d07550,Gadget ,expense,57804,4282563191,2024-04-26 15:06:38.031518,2024-04-26 15:06:38.031518
713a2c10-01ff-1fc2-9bbf-bf5e3294f43a,Transaction,income,58459,4282279424,2024-05-11 14:00:38.921277,2024-05-11 14:00:38.921277
39ff6eb0-02ed-1fc2-9bbf-bf5e3294f43a,Aýlyk,income,,,2024-05-11 14:02:21.045416,2024-05-11 14:02:21.045416
